Tran_Id	Cust_Id	Acct_Nbr	Channel_Nbr	Merchant_SIC	Session_Id	Tran_Duration	Tran_Date	Tran_Time	Tran_Amt	Principal_Amt	Interest_Amt	New_Balance	Merchant_Name	Merchant_City	Merchant_State	Merchant_Postal_Code	Tran_Code	Channel
37	1363436	4561143213634354	0	200	208184	16	10/7/1995	100228	230.49	230.49	0.00	627.28	Randy's Records     	Memphis             	TN	38135	CG	E
31	1363055	4561143213630544	0	200	123014	32	8/7/1995	100615	37.34	37.34	0.00	172.62	Tollie's Toys       	Milwaukee           	WI	53238	CG	E
37	1363439	4561143213634384	0	400	209043	38	10/31/1995	131855	29.78	29.78	0.00	646.54	Gus' Gas Station    	Corpus Christi      	TX	78435	CG	E
31	1363056	4561143213630564	0	800	123394	21	12/15/1995	131552	111.48	111.48	0.00	348.59	Flea Trap Motel     	Milwaukee           	WI	53285	CG	E
37	1363441	4561143213634414	0	200	209563	25	10/26/1995	192645	214.12	214.12	0.00	261.98	Carrie's Cards      	Tucson              	AZ	85728	CG	E
31	1363058	4561143213630574	0	900	123465	40	7/31/1995	040143	35.44	35.44	0.00	993.58	PCs-R-Us            	Rochester           	NY	14650	CG	E
37	1363444	4561143213634444	0	800	210260	30	9/15/1995	085914	131.06	131.06	0.00	614.48	Manic Motor Inn     	Sacramento          	CA	94299	CG	E
31	1363068	4561143213630684	0	100	124775	37	7/24/1995	193334	208.41	208.41	0.00	1824.53	Dale's Donuts       	Charlotte           	NC	28224	CG	E
37	1363448	4561143213634484	0	100	211499	36	11/10/1995	033102	89.74	89.74	0.00	1365.91	The Big Squid       	Los Angeles         	CA	90015	CG	E
31	1363070	4561143213630704	0	700	124902	25	9/30/1995	165451	50.76	50.76	0.00	236.52	Ferd's Food Store   	Chicago             	IL	60662	CG	E
37	1363449	4561143213634494	0	500	212034	33	10/3/1995	083518	358.55	358.55	0.00	919.32	Prop-Jet Airways    	Oakland             	CA	94659	CG	E
31	1363071	4561143213630714	0	300	124968	39	9/22/1995	163718	207.47	207.47	0.00	922.15	Acme Car Rental     	El Paso             	TX	79939	CG	E
37	1363454	4561143213634544	0	400	213008	23	6/16/1995	115040	147.05	147.05	0.00	1843.16	Filbert's Filling St	New York City       	NY	10104	CG	E
31	1363075	4561143213630754	0	200	125888	41	7/27/1995	071142	108.78	108.78	0.00	810.35	Tollie's Toys       	New York City       	NY	10259	CG	E
37	1363457	4561143213634574	0	700	213532	34	8/29/1995	140819	200.08	200.08	0.00	5849.09	Gary's Grocery      	Virginia Beach      	VA	23466	CG	E
31	1363076	4561143213630764	0	900	125976	24	9/7/1995	145219	454.45	454.45	0.00	815.84	PCs-R-Us            	New York City       	NY	10016	CG	E
37	1363458	4561143213634584	0	100	213703	38	11/5/1995	083222	156.50	156.50	0.00	590.91	Dale's Donuts       	Portland            	OR	97277	CG	E
31	1363078	4561143213630784	0	300	126154	15	9/2/1995	224623	277.37	277.37	0.00	292.11	Rent-a-Wreck        	Honolulu            	HI	96846	CG	E
37	1363461	4561143213634614	6	?	214212	25	6/24/1995	211253	0.00	0.00	0.00	1149.37	?	?	?	?	IQ	K
31	1363082	4561143213630824	0	300	126541	40	12/24/1995	205430	385.97	385.97	0.00	907.82	Acme Car Rental     	Arlington           	TX	76003	CG	E
37	1363462	4561143213634624	1	?	214878	42	11/28/1995	085436	0.00	0.00	0.00	2862.08	?	?	?	?	IQ	V
31	1363083	4561143213630834	0	900	126698	36	9/23/1995	233614	177.35	177.35	0.00	1100.00	Network Works       	Miami               	FL	33233	CG	E
37	1363467	4561143213634674	1	?	215264	23	7/8/1995	084504	0.00	0.00	0.00	689.73	?	?	?	?	IQ	V
31	1363087	4561143213630874	0	100	127345	31	12/8/1995	192216	26.74	26.74	0.00	938.29	Tofu Palace Res.    	Tulsa               	OK	74133	CG	E
37	1363468	4561143213634684	0	200	216105	24	12/8/1995	192018	327.16	327.16	0.00	4878.71	Buy The Book        	Lexington           	KY	40532	CG	E
31	1363089	4561143213630884	0	?	127630	0	7/1/1995	?	567.22	567.22	0.00	0.00	?	?	?	?	PM	M
37	1363470	4561143213634704	0	800	216475	20	11/7/1995	112025	113.41	113.41	0.00	3735.14	Flea Trap Motel     	Miami               	FL	33145	CG	E
31	1363093	4561143213630934	0	?	128419	0	12/1/1995	?	101.28	88.46	12.82	911.54	?	?	?	?	PM	M
37	1363471	4561143213634714	0	300	216837	17	11/22/1995	200739	264.67	264.67	0.00	818.56	Loan-a-Lemon        	Miami               	FL	33272	CG	E
31	1363098	4561143213630974	0	?	128820	0	7/3/1995	?	558.05	551.99	6.06	467.92	?	?	?	?	PM	M
37	1363482	4561143213634824	177	?	219171	106	5/13/1995	033925	0.00	0.00	0.00	1612.09	?	?	?	?	IQ	B
31	1363101	4561143213631014	0	400	130116	41	11/7/1995	150935	93.53	93.53	0.00	337.75	Serbio's Service St 	Houston             	TX	77271	CG	E
37	1363483	4561143213634834	28	?	219321	31	6/19/1995	093207	0.00	0.00	0.00	1000.00	?	?	?	?	IQ	K
31	1363103	4561143213631034	0	?	130399	0	7/18/1995	?	2032.59	2017.05	15.54	182.95	?	?	?	?	PM	M
37	1363484	4561143213634844	0	300	220264	40	12/14/1995	092415	120.44	120.44	0.00	120.44	Acme Car Rental     	Minneapolis         	MN	55421	CG	E
31	1363117	4561143213631174	0	1200	132213	18	9/14/1995	142541	43.15	43.15	0.00	675.99	April-May Dept Store	Jacksonville        	FL	32213	CG	E
37	1363486	4561143213634864	282	?	220649	29	12/27/1995	094251	0.00	0.00	0.00	0.00	?	?	?	?	IQ	K
31	1363123	4561143213631234	0	100	132671	43	12/18/1995	113724	121.06	121.06	0.00	2673.42	Flying Burrito Res. 	Columbus            	OH	43254	CG	E
98	1362525	4561143213625254	0	400	7379	41	12/21/1995	150129	107.31	107.31	0.00	1051.01	Filbert's Filling St	Chicago             	IL	60661	CG	E
31	1363126	4561143213631264	0	100	133372	27	10/20/1995	093415	187.44	187.44	0.00	2203.13	The Big Squid       	Norfolk             	VA	23557	CG	E
98	1362777	4561143213627774	0	800	65079	16	10/15/1995	192927	89.84	89.84	0.00	604.96	Landfill Lodge      	Los Angeles         	CA	90129	CG	E
31	1363130	4561143213631304	0	800	134189	38	5/26/1995	151107	30.99	30.99	0.00	520.92	Bed Bug Inn         	Louisville          	KY	40260	CG	E
98	1362888	4561143213628884	0	100	87391	28	11/30/1995	184933	547.52	547.52	0.00	3468.35	Lisa's Pasta Bar    	Portland            	OR	97261	CG	E
31	1363138	4561143213631384	0	900	135078	18	7/23/1995	183951	102.82	102.82	0.00	1000.00	PCs-R-Us            	Austin              	TX	78770	CG	E
98	1363002	4561143213630024	0	400	112770	42	8/22/1995	202345	50.48	50.48	0.00	5001.02	Filbert's Filling St	New York City       	NY	10091	CG	E
31	1363140	4561143213631404	303	?	135332	32	12/22/1995	111545	0.00	0.00	0.00	1000.00	?	?	?	?	IQ	K
98	1363236	4561143213632364	0	1300	159317	40	11/17/1995	100701	288.04	288.04	0.00	2063.34	Arnie's Auto Parts  	Los Angeles         	CA	90103	CG	E
31	1363147	4561143213631474	0	100	136647	39	8/5/1995	090744	46.71	46.71	0.00	84.50	Tofu Palace Res.    	San Francisco       	CA	94154	CG	E
98	1363250	4561143213632494	1	?	162865	23	9/16/1995	164122	0.00	0.00	0.00	3080.45	?	?	?	?	IQ	V
31	1363160	4561143213631604	0	?	138423	0	7/1/1995	?	671.57	671.57	0.00	0.00	?	?	?	?	PM	M
98	1363296	4561143213632964	0	200	176165	38	12/31/1995	003716	106.31	106.31	0.00	1001.67	Buy The Book        	Wichita             	KS	67209	CG	E
31	1363164	4561143213631644	0	100	139180	23	5/24/1995	224329	319.20	319.20	0.00	1197.56	Carol's Café        	New York City       	NY	10177	CG	E
77	1362508	4561143213625084	0	300	3886	28	11/8/1995	132153	167.49	167.49	0.00	505.84	Loan-a-Lemon        	St Louis            	MO	63186	CG	E
31	1363170	4561143213631704	0	100	141375	18	8/5/1995	165756	94.49	94.49	0.00	124.51	Sushi To Go         	Chicago             	IL	60642	CG	E
77	1362509	4561143213625094	0	1300	4605	33	5/23/1995	012801	201.12	201.12	0.00	2264.34	Carl's Car Showroom 	Indianapolis        	IN	46263	CG	E
31	1363171	4561143213631714	1	?	141582	16	9/25/1995	113634	0.00	0.00	0.00	1800.00	?	?	?	?	IQ	C
77	1362546	4561143213625464	0	1100	12135	41	12/14/1995	182700	129.83	129.83	0.00	786.31	Paul's Plumbing     	New York City       	NY	10252	CG	E
31	1363173	4561143213631734	0	100	142459	23	10/9/1995	021343	122.70	122.70	0.00	1400.00	Tofu Palace Res.    	Anaheim             	CA	92821	CG	E
77	1362587	4561143213625874	0	100	21787	40	12/22/1995	123616	178.95	178.95	0.00	804.95	Lisa's Pasta Bar    	Oklahoma City       	OK	73133	CG	E
31	1363175	4561143213631754	0	700	142962	31	5/25/1995	155749	132.64	132.64	0.00	434.96	Mary's Market       	Anaheim             	CA	92821	CG	E
77	1362591	4561143213625914	0	1000	23365	43	9/25/1995	192952	75.16	75.16	0.00	3644.18	Wally World         	Cleveland           	OH	44178	CG	E
31	1363182	4561143213631824	0	900	144374	19	9/13/1995	120331	588.95	588.95	0.00	4453.93	Network Works       	Memphis             	TN	38151	CG	E
77	1362649	4561143213626494	0	400	36300	15	10/23/1995	184836	26.96	26.96	0.00	977.25	Serbio's Service St 	New York City       	NY	10163	CG	E
31	1363192	4561143213631924	0	1200	145791	19	10/6/1995	222243	88.44	88.44	0.00	1000.00	Sherry's Shoes      	Anaheim             	CA	92809	CG	E
77	1362683	4561143213626834	0	1000	42270	37	8/3/1995	144016	169.25	169.25	0.00	371.70	Lala Land           	Los Angeles         	CA	90003	CG	E
31	1363193	4561143213631934	1	?	146300	65	11/1/1995	165334	151.46	150.87	0.59	279.05	?	?	?	?	PM	C
77	1362744	4561143213627444	0	200	56328	35	12/27/1995	100913	245.32	245.32	0.00	682.28	Dog World           	Milwaukee           	WI	53262	CG	E
31	1363198	4561143213631974	1	?	148125	67	7/6/1995	095258	104.81	103.37	1.44	216.27	?	?	?	?	PM	C
77	1362816	4561143213628164	0	500	73104	33	10/3/1995	210044	161.03	161.03	0.00	1235.87	Wing-and-Prayer Air 	Louisville          	KY	40289	CG	E
31	1363200	4561143213632004	0	?	148438	0	9/7/1995	?	78.07	74.33	3.74	191.39	?	?	?	?	PM	M
77	1362839	4561143213628394	0	1200	79602	38	10/29/1995	192652	41.84	41.84	0.00	3600.77	Sherry's Shoes      	Baltimore           	MD	21291	CG	E
31	1363204	4561143213632044	0	700	149200	35	12/18/1995	155153	240.55	240.55	0.00	1086.36	Soupy's Supermarket 	Chicago             	IL	60610	CG	E
77	1362859	4561143213628584	0	800	83657	41	11/19/1995	050158	735.98	735.98	0.00	735.98	Bed Bug Inn         	Los Angeles         	CA	90012	CG	E
31	1363207	4561143213632074	0	400	149425	20	6/13/1995	083656	21.47	21.47	0.00	929.19	Filbert's Filling St	Chicago             	IL	60611	CG	E
77	1362928	4561143213629284	0	1000	93753	34	12/7/1995	205732	124.40	124.40	0.00	124.40	Casino Royale       	New York City       	NY	10013	CG	E
31	1363209	4561143213632094	0	400	150444	17	12/19/1995	152709	177.76	177.76	0.00	1600.00	Ollie's Oil Co.     	Detroit             	MI	48206	CG	E
77	1362967	4561143213629664	0	1100	101977	37	12/22/1995	204935	121.61	121.61	0.00	1586.27	Harry's Hardware    	Houston             	TX	77285	CG	E
31	1363210	4561143213632104	0	1300	150719	23	11/1/1995	131609	114.73	114.73	0.00	576.74	Terry's Trucks      	New Orleans         	LA	70139	CG	E
77	1362978	4561143213629784	0	700	104459	39	9/30/1995	145205	672.31	672.31	0.00	1395.25	Ferd's Food Store   	Los Angeles         	CA	90124	CG	E
31	1363211	4561143213632114	0	100	151062	23	11/7/1995	195907	95.44	95.44	0.00	2107.01	Lisa's Pasta Bar    	San Francisco       	CA	94158	CG	E
77	1362990	4561143213629904	0	700	109167	23	12/24/1995	230426	41.00	41.00	0.00	1395.13	Soupy's Supermarket 	Houston             	TX	77287	CG	E
31	1363212	4561143213632124	0	1100	151139	36	10/4/1995	103016	96.92	96.92	0.00	2712.86	Larry's Lumber      	Cleveland           	OH	44172	CG	E
77	1362999	4561143213629994	0	?	112273	0	12/1/1995	?	72.83	70.72	2.11	216.64	?	?	?	?	PM	M
31	1363215	4561143213632154	0	500	152731	20	10/14/1995	123914	218.86	218.86	0.00	1208.49	Puddle Jump Airline 	New York City       	NY	10096	CG	E
77	1363002	4561143213630024	0	1200	112671	29	7/7/1995	222303	129.54	129.54	0.00	3143.53	Cassandras Casuals  	New York City       	NY	10185	CG	E
31	1363216	4561143213632164	0	?	152962	0	9/6/1995	?	101.28	88.44	12.84	911.56	?	?	?	?	PM	M
77	1363014	4561143213630134	0	1200	115274	31	10/10/1995	213312	15.63	15.63	0.00	1000.00	Sherry's Shoes      	New York City       	NY	10080	CG	E
31	1363217	4561143213632174	0	1300	154185	43	4/27/1995	081242	53.16	53.16	0.00	1298.15	Carl's Car Showroom 	San Diego           	CA	92138	CG	E
77	1363130	4561143213631304	0	100	134208	25	12/28/1995	163846	12.48	12.48	0.00	80.56	Flying Burrito Res. 	Louisville          	KY	40293	CG	E
31	1363218	4561143213632184	0	300	154552	31	5/25/1995	141322	23.76	23.76	0.00	667.98	Rent-a-Wreck        	San Diego           	CA	92178	CG	E
77	1363164	4561143213631644	0	1000	139275	33	12/6/1995	014255	294.41	294.41	0.00	540.75	Casino Royale       	New York City       	NY	10139	CG	E
31	1363219	4561143213632194	0	1200	155658	43	6/18/1995	121313	86.44	86.44	0.00	901.14	Cassandras Casuals  	New York City       	NY	10101	CG	E
77	1363175	4561143213631754	0	1100	143034	24	11/26/1995	125504	201.59	201.59	0.00	1282.24	Larry's Lumber      	Anaheim             	CA	92818	CG	E
31	1363222	4561143213632224	0	200	156230	37	7/11/1995	082145	120.04	120.04	0.00	120.04	Carrie's Cards      	San Francisco       	CA	94171	CG	E
77	1363196	4561143213631964	31	?	146913	27	9/16/1995	003849	0.00	0.00	0.00	848.53	?	?	?	?	IQ	K
31	1363223	4561143213632234	0	500	156509	20	8/27/1995	201248	85.52	85.52	0.00	704.57	Icarus Airlines     	Newark              	NJ	07151	CG	E
77	1363208	4561143213632074	0	200	149405	24	12/22/1995	120238	31.34	31.34	0.00	545.70	Dilbert's Dept Store	Chicago             	IL	60612	CG	E
31	1363227	4561143213632274	0	?	157116	0	12/5/1995	?	1439.61	1439.61	0.00	0.00	?	?	?	?	PM	M
77	1363217	4561143213632174	0	900	154246	29	12/21/1995	151125	153.34	153.34	0.00	865.72	Surplus Servers     	San Diego           	CA	92114	CG	E
31	1363229	4561143213632294	0	?	157620	0	7/3/1995	?	252.24	248.05	4.19	187.69	?	?	?	?	PM	M
77	1363236	4561143213632364	0	700	159305	34	9/18/1995	164802	238.65	238.65	0.00	1413.03	Gary's Grocery      	Los Angeles         	CA	90166	CG	E
31	1363235	4561143213632344	0	900	158474	34	12/13/1995	085034	387.37	387.37	0.00	2136.51	Surplus Servers     	Memphis             	TN	38112	CG	E
77	1363264	4561143213632644	0	100	167813	20	11/20/1995	212838	40.37	40.37	0.00	232.64	Olive Oil Restaurant	Jersey City         	NJ	07303	CG	E
31	1363236	4561143213632364	0	400	159345	44	4/29/1995	164653	175.51	175.51	0.00	1857.22	Gus' Gas Station    	Los Angeles         	CA	90181	CG	E
77	1363307	4561143213633074	0	?	181713	0	12/6/1995	?	523.23	522.72	0.51	365.16	?	?	?	?	PM	M
31	1363241	4561143213632414	0	?	160515	0	6/6/1995	?	91.29	90.13	1.16	25.54	?	?	?	?	PM	M
77	1363342	4561143213633424	0	1200	188097	41	12/12/1995	153114	299.29	299.29	0.00	1220.14	Cassandras Casuals  	Houston             	TX	77205	CG	E
31	1363247	4561143213632474	0	700	162220	21	5/12/1995	102530	194.03	194.03	0.00	2149.47	Ferd's Food Store   	Toledo              	OH	43655	CG	E
77	1363383	4561143213633834	1	?	197086	17	12/18/1995	080522	0.00	0.00	0.00	0.00	?	?	?	?	IQ	C
31	1363249	4561143213632494	20	?	162925	95	3/23/1995	145504	0.00	0.00	0.00	3086.91	?	?	?	?	IQ	B
77	1363393	4561143213633934	0	200	199854	40	12/4/1995	135707	181.18	181.18	0.00	181.18	Tollie's Toys       	New York City       	NY	10230	CG	E
31	1363252	4561143213632524	0	500	165314	36	12/13/1995	131246	19.68	19.68	0.00	930.60	Prop-Jet Airways    	Los Angeles         	CA	90101	CG	E
77	1363400	4561143213634004	0	?	201759	0	12/2/1995	?	839.21	820.59	18.62	1546.72	?	?	?	?	PM	M
31	1363253	4561143213632534	0	800	165519	21	8/4/1995	183511	295.10	295.10	0.00	345.35	Manic Motor Inn     	Chicago             	IL	60635	CG	E
77	1363454	4561143213634544	0	1000	213004	17	12/2/1995	165905	18.44	18.44	0.00	2342.23	Wally World         	New York City       	NY	10018	CG	E
31	1363254	4561143213632544	0	500	165668	18	7/30/1995	205626	14.78	14.78	0.00	383.87	Icarus Airlines     	Dallas              	TX	75217	CG	E
77	1363483	4561143213634834	0	200	219333	29	12/14/1995	170500	49.87	49.87	0.00	1000.00	Llama World         	Washington          	DC	20346	CG	E
31	1363257	4561143213632574	0	?	166547	0	7/3/1995	?	83.97	73.67	10.30	1035.61	?	?	?	?	PM	M
56	1362485	4561143213624854	0	1300	1267	43	11/8/1995	191023	99.26	99.26	0.00	396.48	Terry's Trucks      	Chicago             	IL	60662	CG	E
31	1363259	4561143213632594	0	500	166768	28	8/17/1995	194608	83.31	83.31	0.00	165.57	Icarus Airlines     	Los Angeles         	CA	90122	CG	E
56	1362508	4561143213625084	0	500	3884	34	8/27/1995	161538	188.89	188.89	0.00	1562.18	Puddle Jump Airline 	St Louis            	MO	63174	CG	E
31	1363261	4561143213632614	0	?	166894	0	8/6/1995	?	483.40	476.32	7.08	245.91	?	?	?	?	PM	M
56	1362509	4561143213625094	0	100	4593	17	4/14/1995	111520	137.01	137.01	0.00	1263.80	Haveacow Steakhouse 	Indianapolis        	IN	46230	CG	E
31	1363263	4561143213632634	0	?	167735	0	7/7/1995	?	1156.50	1156.50	0.00	0.00	?	?	?	?	PM	M
56	1362525	4561143213625254	0	1100	7419	33	7/11/1995	141838	144.46	144.46	0.00	674.49	Linda's Lighting    	Chicago             	IL	60641	CG	E
31	1363264	4561143213632644	343	?	167822	137	4/16/1995	054233	0.00	0.00	0.00	272.77	?	?	?	?	IQ	B
56	1362535	4561143213625354	1	?	10406	43	9/22/1995	191101	0.00	0.00	0.00	0.00	?	?	?	?	IQ	V
31	1363265	4561143213632654	0	500	168625	41	10/16/1995	011728	80.43	80.43	0.00	342.46	Prop-Jet Airways    	Buffalo             	NY	14227	CG	E
56	1362546	4561143213625464	0	?	12176	0	9/3/1995	?	493.51	490.08	3.43	181.97	?	?	?	?	PM	M
31	1363266	4561143213632664	0	?	168956	41	12/3/1995	155653	465.35	465.35	0.00	374.65	?	?	?	?	PM	E
56	1362547	4561143213625474	0	400	12700	19	11/18/1995	215528	138.59	138.59	0.00	1548.12	Filbert's Filling St	New York City       	NY	10048	CG	E
31	1363271	4561143213632714	0	900	171439	36	10/22/1995	084622	187.23	187.23	0.00	340.94	Network Works       	Fort Worth          	TX	76105	CG	E
56	1362549	4561143213625494	0	1000	12949	32	10/7/1995	042015	132.89	132.89	0.00	904.00	Gilligan's Island   	New York City       	NY	10140	CG	E
31	1363275	4561143213632754	0	400	172251	20	7/13/1995	150201	205.97	205.97	0.00	535.69	Gus' Gas Station    	Kansas City         	MO	64157	CG	E
56	1362552	4561143213625524	0	1300	13219	40	12/22/1995	133546	77.60	77.60	0.00	228.25	Carl's Car Showroom 	Riverside           	CA	92515	CG	E
31	1363282	4561143213632824	1	?	173949	39	11/5/1995	200025	77.23	76.05	1.18	34.05	?	?	?	?	PM	C
56	1362574	4561143213625744	0	?	18653	0	11/1/1995	?	1300.00	1300.00	0.00	0.00	?	?	?	?	PM	M
31	1363284	4561143213632844	0	?	174274	0	10/6/1995	?	157.89	157.89	0.00	0.00	?	?	?	?	PM	M
56	1362587	4561143213625874	0	100	21740	16	9/26/1995	095429	32.43	32.43	0.00	799.05	Olive Oil Restaurant	Oklahoma City       	OK	73106	CG	E
31	1363288	4561143213632884	0	300	174971	27	9/4/1995	112403	459.92	459.92	0.00	1623.17	Loan-a-Lemon        	Fresno              	CA	93744	CG	E
56	1362591	4561143213625914	0	1200	23390	41	7/27/1995	141452	236.11	236.11	0.00	1342.55	Sherry's Shoes      	Cleveland           	OH	44109	CG	E
31	1363291	4561143213632914	0	1000	175482	33	10/9/1995	144759	285.20	285.20	0.00	1406.18	Tim's Trout Fishing 	Fort Worth          	TX	76158	CG	E
56	1362593	4561143213625934	1	?	24546	39	11/6/1995	145633	276.33	262.30	14.03	2188.26	?	?	?	?	PM	C
31	1363295	4561143213632954	0	200	175920	39	12/7/1995	093741	72.25	72.25	0.00	983.81	Dilbert's Dept Store	Phoenix             	AZ	85044	CG	E
56	1362602	4561143213626024	0	1100	26627	36	11/26/1995	100029	57.17	57.17	0.00	855.06	Paul's Plumbing     	Los Angeles         	CA	90139	CG	E
31	1363296	4561143213632964	0	?	176171	0	4/2/1995	?	458.01	448.57	9.44	1637.03	?	?	?	?	PM	M
56	1362607	4561143213626074	0	1200	27910	32	12/5/1995	032645	127.79	127.79	0.00	1389.23	Limitless Clothing  	Seattle             	WA	98131	CG	E
31	1363297	4561143213632974	0	100	176749	24	8/7/1995	180826	59.32	59.32	0.00	59.32	Flying Burrito Res. 	Tucson              	AZ	85729	CG	E
56	1362633	4561143213626334	0	1200	33347	25	11/3/1995	163015	53.72	53.72	0.00	995.44	Suitable Suits      	New York City       	NY	10105	CG	E
31	1363303	4561143213633034	0	700	179580	22	9/20/1995	233236	85.11	85.11	0.00	674.86	Gary's Grocery      	Los Angeles         	CA	90163	CG	E
56	1362636	4561143213626364	0	1000	33906	38	12/17/1995	083225	38.10	38.10	0.00	814.80	Casino Royale       	Washington          	DC	20296	CG	E
31	1363306	4561143213633064	0	1200	181220	33	10/8/1995	104037	225.90	225.90	0.00	299.49	Sherry's Shoes      	Sacramento          	CA	94229	CG	E
56	1362640	4561143213626404	0	1300	34666	20	11/2/1995	121228	68.37	68.37	0.00	913.56	Arnie's Auto Parts  	Tucson              	AZ	85724	CG	E
31	1363307	4561143213633074	0	1000	181665	29	5/30/1995	170019	28.41	28.41	0.00	1149.37	Gilligan's Island   	Chicago             	IL	60641	CG	E
56	1362642	4561143213626424	0	100	34889	29	11/4/1995	194929	86.00	86.00	0.00	1000.00	Flying Burrito Res. 	Rochester           	NY	14659	CG	E
31	1363308	4561143213633084	0	700	182073	18	4/4/1995	191917	331.44	331.44	0.00	1447.19	Ferd's Food Store   	New York City       	NY	10067	CG	E
56	1362649	4561143213626494	0	1000	36244	28	7/23/1995	170428	80.85	80.85	0.00	864.95	Casino Royale       	New York City       	NY	10115	CG	E
31	1363312	4561143213633124	0	1200	182605	35	11/1/1995	121051	284.53	284.53	0.00	4400.00	Suitable Suits      	Los Angeles         	CA	90005	CG	E
56	1362662	4561143213626614	0	1200	38928	39	12/14/1995	094757	147.86	147.86	0.00	1000.00	Suitable Suits      	Boston              	MA	02153	CG	E
31	1363317	4561143213633174	0	800	183266	19	12/25/1995	094221	85.79	85.79	0.00	135.13	Manic Motor Inn     	Phoenix             	AZ	85053	CG	E
56	1362683	4561143213626834	0	1100	42171	40	6/25/1995	145350	276.60	276.60	0.00	4661.09	Larry's Lumber      	Los Angeles         	CA	90180	CG	E
31	1363322	4561143213633214	0	300	183678	25	9/6/1995	191922	120.23	120.23	0.00	208.45	Loan-a-Lemon        	Indianapolis        	IN	46269	CG	E
56	1362694	4561143213626944	0	100	44357	33	12/17/1995	202157	100.60	100.60	0.00	722.10	Zorba's Hideaway    	Atlanta             	GA	30383	CG	E
31	1363327	4561143213633274	0	700	184658	22	9/28/1995	225430	13.05	13.05	0.00	2561.18	Mary's Market       	Anaheim             	CA	92813	CG	E
56	1362703	4561143213627034	0	500	46795	21	12/27/1995	080153	204.79	204.79	0.00	778.48	Wing-and-Prayer Air 	Washington          	DC	20308	CG	E
31	1363331	4561143213633314	0	?	185223	0	11/7/1995	?	865.64	855.96	9.68	887.72	?	?	?	?	PM	M
56	1362714	4561143213627144	0	1100	49477	41	12/15/1995	211153	186.17	186.17	0.00	203.42	Larry's Lumber      	Indianapolis        	IN	46285	CG	E
31	1363335	4561143213633354	0	1100	186627	34	8/27/1995	092431	25.40	25.40	0.00	410.84	Linda's Lighting    	Minneapolis         	MN	55461	CG	E
56	1362737	4561143213627374	0	100	55095	20	12/19/1995	135620	1076.49	1076.49	0.00	4828.18	Tofu Palace Res.    	New York City       	NY	10172	CG	E
31	1363342	4561143213633424	0	?	188207	0	5/6/1995	?	761.31	757.94	3.37	842.06	?	?	?	?	PM	M
56	1362743	4561143213627434	0	400	55783	16	12/30/1995	043531	17.97	17.97	0.00	2932.57	Gus' Gas Station    	Phoenix             	AZ	85052	CG	E
31	1363344	4561143213633444	0	200	189048	24	7/9/1995	152528	107.98	107.98	0.00	763.63	Dog World           	Phoenix             	AZ	85040	CG	E
56	1362745	4561143213627444	0	800	56285	39	9/15/1995	231527	139.32	139.32	0.00	628.04	Manic Motor Inn     	Milwaukee           	WI	53227	CG	E
31	1363345	4561143213633454	0	1100	189600	18	8/13/1995	141240	563.71	563.71	0.00	1915.58	Linda's Lighting    	New York City       	NY	10208	CG	E
56	1362746	4561143213627464	0	?	57404	0	11/4/1995	?	263.44	261.94	1.50	212.67	?	?	?	?	PM	M
31	1363348	4561143213633484	0	1000	190097	42	5/29/1995	205714	363.84	363.84	0.00	1541.20	Tim's Trout Fishing 	Boston              	MA	02179	CG	E
56	1362765	4561143213627654	0	900	60413	20	10/31/1995	200026	33.95	33.95	0.00	964.52	Surplus Servers     	San Francisco       	CA	94118	CG	E
31	1363352	4561143213633524	0	100	190872	44	7/11/1995	091731	46.36	46.36	0.00	463.12	Flying Burrito Res. 	Houston             	TX	77283	CG	E
56	1362771	4561143213627714	0	500	63168	25	9/26/1995	133908	145.65	145.65	0.00	1200.00	Wing-and-Prayer Air 	Chicago             	IL	60612	CG	E
31	1363353	4561143213633534	0	?	191306	0	6/5/1995	?	1636.66	1626.27	10.39	822.56	?	?	?	?	PM	M
56	1362777	4561143213627774	0	200	65129	21	7/18/1995	102952	159.90	159.90	0.00	894.26	Randy's Records     	Los Angeles         	CA	90152	CG	E
31	1363354	4561143213633544	0	400	191752	19	9/10/1995	222120	95.09	95.09	0.00	2909.13	Gus' Gas Station    	New York City       	NY	10192	CG	E
56	1362806	4561143213628064	0	200	69078	40	11/11/1995	152738	135.04	135.04	0.00	909.65	Carrie's Cards      	Chicago             	IL	60641	CG	E
31	1363356	4561143213633564	0	200	192143	18	8/1/1995	152732	12.08	12.08	0.00	364.31	Dilbert's Dept Store	San Francisco       	CA	94141	CG	E
56	1362816	4561143213628164	0	200	73092	41	7/27/1995	070654	58.59	58.59	0.00	1905.81	Llama World         	Louisville          	KY	40289	CG	E
31	1363361	4561143213633614	0	900	192928	16	9/5/1995	125533	126.70	126.70	0.00	505.50	Surplus Servers     	Portland            	OR	97284	CG	E
56	1362839	4561143213628394	0	200	79590	26	7/24/1995	154632	287.65	287.65	0.00	3023.06	Carrie's Cards      	Baltimore           	MD	21228	CG	E
31	1363364	4561143213633644	0	100	193334	42	3/17/1995	200929	133.19	133.19	0.00	822.52	Haveacow Steakhouse 	Birmingham          	AL	35254	CG	E
56	1362844	4561143213628444	0	700	81217	19	12/7/1995	003554	12.51	12.51	0.00	192.46	Mary's Market       	Boston              	MA	02180	CG	E
